name,address,lat,lng
FÃ_rum,"Gran via 760 , CÃ_rdoba, 98000, Spain",41.41062048,2.219844196
Tibidabo,"Barcelona, , Spain",41.42002479,2.127181344
Museo de La Ciencia,,41.41281219,2.131443271
Parque GÃ_ell Barcelona,"Barcelona, 08024, Spain",41.41017187,2.136593604
L'illa Diagonal,"Avinguda Diagonal, 557, Barcelona, 08029, Spain",41.38923193,2.134927084
B Lounge Experience,"RBLA RAVAL 19, Barcelona, 08001, Spain",41.36298789,2.136712047
Hotel BarcelÃ_ Sants,"PlaÃ§a dels PaÃ¯sos Catalans, s/n, Barcelona, 08014 , Spain",41.37877052,2.139655057
Teatro de los Sentidos,"CamÃ¬ del PolvorÃ¬ S/N, Barcelona, 08038, Spain",41.36350957,2.143325331
Fontana (metropolitana di Barcellona),"Barcelona, , Spain",41.40260833,2.152658333
Club privÃ©,"C/ Tuset, 3, Barcelona, , Spain",41.39554245,2.152124966
MVP @ Sutton,"Tuset 13, Barcelona, 08006, Spain",41.39564774,2.151350518
Hospital ClÃ_nic,"Barcelona, , Spain",41.38826389,2.150675
Sot del Migdia,"Carrer del Foc, 154, Barcelona, 08038, Spain",41.35936644,2.147894455
Teatreneu,"Carrer de Terol 26, Barcelona, 8012, Spain",41.40301618,2.158765852
Teatreneu Barcelona (pÃ gina oficial),"Terol, 26, Barcelona, 08012, Spain",41.40319199,2.158561611
Teatre Neu Impro Show,,41.40325008,2.158566138
El Guinardo,"Calle Vinyals, Barcelona, , Spain",41.41766082,2.169328589
Teatre GaudÃ_,,41.40743506,2.169567536
Barcelona,"Barcelona, 08000, Spain",41.38557033,2.169871083
Teatre Apolo,"Av. ParalÂ·lel, 59, Barcelona, 08004, Spain",41.37493705,2.170412989
Catedral De Barcelona,"Pla Seu, 3, bxs, Barcelona, 08002, Spain",41.3845882,2.175790116
Flaherty's Irish Bar,"Plaza Joaquim Xirau, Barcelona, 08002, Spain",41.37855646,2.176580963
Casa de l'Aigua,"Barcelona, , Spain",41.45157778,2.185336111
Palau de la MÃºsica Catalana.,"Barcelona, , Spain",41.41941929,2.186852146
Centro Comercial Heron City Barcelona,"Av. RÃ_o de Janeiro, 42, Barcelona, 08016, Spain",41.43509405,2.181030647
BesÃ_s,"Barcelona, , Spain",41.42016111,2.209283333
Sunlife Bcn,"Barcelona, , Spain",41.40244954,2.206209368
Blue Moon Barcelona,"Av. Diagonal 661-671, Barcelona, 08028, Spain",41.3815109,2.110073047
Palau De Congresos De Barcelona,"Barcelona, , Spain",41.38231574,2.109337059
Monestir de Pedralbes,"Baixada del Monestir, 9 , Barcelona, 08034, Spain",41.39605862,2.112625982
Bar Alkimia,"AmigÃ_ 35, Barcelona, 08021, Spain",41.39505557,2.144707066
Sant Genis dels Agudells,"Barcelona, , Spain",41.42850556,2.132547222
Platja de la Barceloneta,"Passeig MarÃ_tim, Probolinggo, rida_rhali@hotmail.com, Indonesia",41.37839281,2.191266309
Carpe Diem Barcelona,"Carrer De Ramon Trias Fargas, Barcelona, , Spain",41.38481474,2.19652692
